SKU,HGT1,WID1,DPTH1,product_volume,pick_count,total_quantity_picked,movement_frequency,movement_category,cluster,storage_priority_score,storage_priority,main_storage_location,location_pick_count,recommended_zone,relocation_recommended,space_percentage
T9-74172,11,9,8,792,2221,35149,2221,High Movement,1,0.7884905660377358,Medium Priority,193523,1357,ZONE_B,True,0.00852852198344993
T9-77022,20,10,7,1400,1184,39586,1184,High Movement,1,0.7873962264150943,Medium Priority,195123,733,ZONE_B,True,0.015075670172765026
T9-78196-3,10,8,5,400,59,542,59,Low Movement,0,0.2267547169811321,Low Priority,194524,51,ZONE_C,False,0.004307334335075722
T979221412,10,9,8,720,3818,91029,3818,High Movement,3,0.812566037735849,High Priority,193922,2353,ZONE_A,True,0.0077532018031363
T979221403,24,20,8,3840,872,2261,872,High Movement,0,0.7920566037735849,Medium Priority,195423,523,ZONE_B,True,0.041350409616726924
T979221511,14,11,8,1232,6681,931908,6681,High Movement,3,0.9057358490566038,High Priority,194422,3071,ZONE_A,True,0.013266589752033224
T979221537,12,10,10,1200,4777,131824,4777,High Movement,3,0.8913018867924528,High Priority,193622,2951,ZONE_A,True,0.012922003005227167
T979221545,11,10,10,1100,2757,70680,2757,High Movement,1,0.8452452830188678,High Priority,194222,1722,ZONE_A,True,0.011845169421458236
T979221578,10,9,9,810,3426,85690,3426,High Movement,3,0.8216981132075472,High Priority,193023,2134,ZONE_A,True,0.008722352028528337
T979221586,15,6,6,540,2588,101342,2588,High Movement,1,0.7637169811320754,Medium Priority,193822,1609,ZONE_B,True,0.005814901352352225
T979221700,19,6,10,1140,350,10586,350,Medium Movement,0,0.549754716981132,Medium Priority,193733,211,ZONE_B,True,0.012275902854965806
T979221826,9,8,8,576,3056,57998,3056,High Movement,1,0.7801509433962264,Medium Priority,193022,1785,ZONE_B,True,0.00620256144250904
T979221834,10,9,9,810,3124,61044,3124,High Movement,1,0.8164150943396227,High Priority,193923,1913,ZONE_A,True,0.008722352028528337
T979221842,11,10,10,1100,4491,99270,4491,High Movement,3,0.8727169811320754,High Priority,193722,2743,ZONE_A,True,0.011845169421458236
T979221891,13,9,8,936,1538,52159,1538,High Movement,1,0.7752641509433962,Medium Priority,194823,928,ZONE_B,True,0.010079162344077188
T979221809,19,12,8,1824,3292,171715,3292,High Movement,3,0.9064528301886792,High Priority,193522,2065,ZONE_A,True,0.01964144456794529
T979221925,23,21,8,3864,1840,27420,1840,High Movement,1,0.8910188679245283,High Priority,194322,1139,ZONE_A,True,0.041608849676831476
T979221959,15,4,10,600,1924,43398,1924,High Movement,1,0.7469622641509435,Medium Priority,194622,1135,ZONE_B,True,0.006461001502613584
T979221950,14,10,8,1120,2375,43121,2375,High Movement,1,0.8351698113207546,High Priority,194223,1402,ZONE_A,True,0.01206053613821202
TU-10329,1,1,1,1,44,1404,44,Low Movement,0,0.1452641509433962,Low Priority,392722,25,ZONE_C,False,1.0768335837689304e-05
TU-10320,1,1,1,1,39,894,39,Low Movement,0,0.1332452830188679,Low Priority,392023,23,ZONE_C,False,1.0768335837689304e-05
TU-10559,17,5,11,935,30,1669,30,Low Movement,0,0.2599433962264151,Low Priority,391833,30,ZONE_C,False,0.010068394008239499
TU-10550,17,5,11,935,27,1088,27,Low Movement,0,0.2521509433962264,Low Priority,392833,15,ZONE_C,False,0.010068394008239499
TU-10562,17,5,11,935,40,1992,40,Low Movement,0,0.2802830188679245,Low Priority,393223,40,ZONE_C,False,0.010068394008239499
U2-11135,10,6,6,360,116,6228,116,Low Movement,0,0.2869245283018867,Low Priority,152922,68,ZONE_C,False,0.00387660090156815
U2-11233,12,7,7,588,63,2814,63,Low Movement,0,0.2617358490566037,Low Priority,152923,44,ZONE_C,False,0.006331781472561311
U2-21155,12,6,4,288,175,8453,175,Medium Movement,0,0.327943396226415,Low Priority,151022,96,ZONE_C,False,0.00310128072125452
U2-22228,9,9,24,1944,111,1379,111,Low Movement,0,0.4387169811320754,Medium Priority,153322,101,ZONE_B,True,0.020933644868468007
U2-22229,9,8,24,1728,109,2329,109,Low Movement,0,0.4324150943396226,Medium Priority,153122,101,ZONE_B,True,0.01860768432752712
U2-22233,9,8,24,1728,146,1953,146,Low Movement,0,0.4658301886792453,Medium Priority,153323,133,ZONE_B,True,0.01860768432752712
U2-22256,15,9,9,1215,79,1724,79,Low Movement,0,0.3726603773584905,Low Priority,153523,49,ZONE_C,False,0.013083528042792504
U2-2520,27,12,9,2916,1352,19123,1352,High Movement,1,0.8451698113207546,High Priority,152222,1351,ZONE_A,True,0.03140046730270201
U293681159,11,6,7,462,6931,365477,6931,High Movement,3,0.7970943396226415,Medium Priority,142423,6926,ZONE_B,True,0.0049749711570124585
U293681174,25,10,11,2750,1965,26882,1965,High Movement,1,0.8873584905660378,High Priority,142222,1964,ZONE_A,True,0.029612923553645587
U293681224,30,13,16,6240,680,4903,680,High Movement,0,0.764188679245283,Medium Priority,154323,644,ZONE_B,True,0.06719441562718126
U293681497,12,6,4,288,378,20736,378,Medium Movement,0,0.4403396226415094,Medium Priority,151823,232,ZONE_B,True,0.00310128072125452
U293681405,12,6,4,288,147,8816,147,Low Movement,0,0.3035094339622641,Low Priority,151023,72,ZONE_C,False,0.00310128072125452
U9-16275,1,1,1,1,33,332,33,Low Movement,0,0.1220188679245282,Low Priority,192633,28,ZONE_C,False,1.0768335837689304e-05
U9-16340,19,22,16,6688,780,5925,780,High Movement,0,0.7887358490566037,Medium Priority,193122,428,ZONE_B,True,0.07201863008246608
U9-16367,3,21,20,1260,162,5391,162,Medium Movement,0,0.4551509433962264,Medium Priority,192032,111,ZONE_B,True,0.013568103155488525
U9-16371,4,22,19,1672,171,5267,171,Medium Movement,0,0.486188679245283,Medium Priority,192033,116,ZONE_B,True,0.01800465752061652
U9-32491,18,35,24,15120,122,8640,122,Low Movement,0,0.507188679245283,Medium Priority,NARVJMA,4,ZONE_B,True,0.1628172378658623
U9-32492,37,18,28,18648,242,13560,242,Medium Movement,0,0.5996603773584905,Medium Priority,NARVJMA,8,ZONE_B,True,0.20080792670123015
U9-32687,1,1,1,1,13,144,13,Low Movement,0,0.0743396226415094,Low Priority,193232,9,ZONE_C,False,1.0768335837689304e-05
U9-39615,20,28,5,2800,135,8040,135,Low Movement,0,0.4790188679245283,Medium Priority,124043,2,ZONE_B,True,0.03015134034553005
U9-39616,39,29,19,21489,48,2522,48,Low Movement,0,0.4241698113207547,Medium Priority,7230Y3,2,ZONE_B,True,0.23140076881610544
U9-39617,20,28,39,21840,139,7710,139,Low Movement,0,0.5233396226415093,Medium Priority,192432,10,ZONE_B,True,0.23518045469513443
U9-39618,19,26,41,20254,42,2416,42,Low Movement,0,0.4139056603773584,Medium Priority,192632,2,ZONE_B,True,0.21810187405655918
U9-61584,13,5,26,1690,1572,32433,1572,High Movement,1,0.8410188679245283,High Priority,192523,928,ZONE_A,True,0.018198487565694924
U9-62109,7,17,7,833,804,18758,804,High Movement,0,0.6626603773584906,Medium Priority,192733,463,ZONE_B,True,0.008970023752795191
U9-62260,19,21,30,11970,1572,15197,1572,High Movement,1,0.9016415094339624,High Priority,192423,893,ZONE_A,True,0.12889697997714097
U9-62277,26,22,18,10296,1762,17572,1762,High Movement,1,0.9102075471698112,High Priority,192422,1055,ZONE_A,True,0.11087078578484909
U9-62512,29,9,51,13311,859,6902,859,High Movement,0,0.813754716981132,High Priority,192022,448,ZONE_A,True,0.14333731833548236
U9-62628,22,26,18,10296,1178,10459,1178,High Movement,1,0.8592264150943396,High Priority,192823,707,ZONE_A,True,0.11087078578484909
U9-62635,20,25,18,9000,1202,10558,1202,High Movement,1,0.8615094339622641,High Priority,192922,738,ZONE_A,True,0.09691502253920374
U9-741151,18,36,24,15552,1237,10062,1237,High Movement,1,0.8708679245283018,High Priority,192623,681,ZONE_A,True,0.16746915894774406
U9-761131,19,9,9,1539,1327,24589,1327,High Movement,1,0.8104528301886792,High Priority,192723,772,ZONE_A,True,0.01657246885420384
U9-76159AA,16,9,19,2736,935,8886,935,High Movement,0,0.7898679245283018,Medium Priority,192822,546,ZONE_B,True,0.029462166851917937
U9-7621AA,28,29,18,14616,1710,14948,1710,High Movement,1,0.9113962264150944,High Priority,192522,985,ZONE_A,True,0.15738999660366687
U9-76221AA,15,14,19,3990,1141,13148,1141,High Movement,1,0.8354339622641509,High Priority,192722,675,ZONE_A,True,0.04296565999238032
U979321228,36,24,30,25920,548,3002,548,Medium Movement,0,0.7380754716981132,Medium Priority,193123,310,ZONE_B,True,0.2791152649129068
U979321236,37,29,30,32190,969,5551,969,High Movement,0,0.8368301886792453,High Priority,192923,561,ZONE_A,True,0.3466327306152187
U979321252,10,9,8,720,880,18181,880,High Movement,0,0.6580377358490566,Medium Priority,192023,562,ZONE_B,True,0.0077532018031363
U979321269,22,11,14,3388,1429,17042,1429,High Movement,1,0.8595849056603773,High Priority,192622,848,ZONE_A,True,0.036483121818091366
U9-01627,1,1,1,1,27,332,27,Low Movement,0,0.107754716981132,Low Priority,192833,25,ZONE_C,False,1.0768335837689304e-05
U9-01651,20,22,16,7040,685,4980,685,High Movement,0,0.7673962264150943,Medium Priority,192832,418,ZONE_B,True,0.0758090842973327
X2-11211,1,1,1,1,84,11174,84,Low Movement,0,0.2007358490566037,Low Priority,576242,15,ZONE_C,False,1.0768335837689304e-05
X2-31190,28,12,12,4032,407,4996,407,Medium Movement,0,0.6567735849056603,Medium Priority,154122,377,ZONE_B,True,0.04341793009756328
X2-313367,1,1,1,1,192,2268,192,Medium Movement,0,0.2974150943396226,Low Priority,153722,192,ZONE_C,False,1.0768335837689304e-05
X2-313398,1,1,1,1,265,3059,265,Medium Movement,0,0.343377358490566,Low Priority,153723,265,ZONE_C,False,1.0768335837689304e-05
X2-42611,27,12,8,2592,572,6634,572,Medium Movement,0,0.7020754716981131,Medium Priority,154123,534,ZONE_B,True,0.02791152649129068
X2-43411,16,7,7,784,2910,94249,2910,High Movement,1,0.8094528301886792,High Priority,144222,2909,ZONE_A,True,0.008442375296748416
X2-46561,19,8,8,1216,2395,45723,2395,High Movement,1,0.853377358490566,High Priority,143422,2394,ZONE_A,True,0.013094296378630195
X2-54311,18,8,8,1152,470,7764,470,Medium Movement,0,0.6049245283018868,Medium Priority,143023,470,ZONE_B,True,0.01240512288501808
X2-58911,15,6,6,540,237,3894,237,Medium Movement,0,0.4083018867924528,Medium Priority,143822,237,ZONE_B,True,0.005814901352352225
X2-59211,17,8,8,1088,1438,26817,1438,High Movement,1,0.7786037735849056,Medium Priority,143022,1437,ZONE_B,True,0.011715949391405963
X292226164,15,6,6,540,3371,132624,3371,High Movement,3,0.7803584905660377,Medium Priority,143222,3370,ZONE_B,True,0.005814901352352225
X292626264,15,6,6,540,4067,142539,4067,High Movement,3,0.7906603773584905,Medium Priority,143423,4066,ZONE_B,True,0.005814901352352225
X292626272,15,6,7,630,2961,95014,2961,High Movement,1,0.7880188679245282,Medium Priority,142223,2960,ZONE_B,True,0.006784051577744262
X293696259,24,9,9,1944,44,600,44,Low Movement,0,0.358943396226415,Low Priority,143223,44,ZONE_C,False,0.020933644868468007
X293696208,15,6,6,540,4899,210906,4899,High Movement,3,0.7988490566037735,Medium Priority,143623,4898,ZONE_B,True,0.005814901352352225
X293696415,27,12,10,3240,1176,15055,1176,High Movement,1,0.8311509433962263,High Priority,153922,1093,ZONE_A,True,0.03488940811411335
X293696563,27,12,8,2592,1416,18932,1416,High Movement,1,0.8470943396226415,High Priority,153923,1332,ZONE_A,True,0.02791152649129068
X293896354,10,6,6,360,971,37955,971,High Movement,0,0.6202830188679245,Medium Priority,144223,971,ZONE_B,True,0.00387660090156815
X6-11214,4,23,9,828,1097,3166,1097,High Movement,1,0.7083962264150943,Medium Priority,392732,1097,ZONE_B,True,0.008916182073606744
X6-12328,17,7,8,952,312,1500,312,Medium Movement,0,0.513,Medium Priority,392933,312,ZONE_B,True,0.010251455717480217
X6-12320,18,5,10,900,352,1454,352,Medium Movement,0,0.5239622641509433,Medium Priority,391433,352,ZONE_B,True,0.009691502253920374
X6-12335,18,7,8,1008,396,1638,396,Medium Movement,0,0.5548867924528301,Medium Priority,392832,396,ZONE_B,True,0.01085448252439082
X6-12336,3,17,10,510,451,1822,451,Medium Movement,0,0.5058679245283019,Medium Priority,391232,451,ZONE_B,True,0.005491851277221545
X6-12338,1,1,1,1,504,1920,504,Medium Movement,0,0.4512830188679245,Medium Priority,391333,504,ZONE_B,True,1.0768335837689304e-05
X6-12339,3,17,10,510,567,2049,567,Medium Movement,0,0.5489245283018868,Medium Priority,391332,566,ZONE_B,True,0.005491851277221545
X6-124205,9,10,10,900,1147,5516,1147,High Movement,1,0.7288113207547169,Medium Priority,392932,1147,ZONE_B,True,0.009691502253920374
X6-124311,14,8,10,1120,1127,5346,1127,High Movement,1,0.7485283018867924,Medium Priority,391733,1127,ZONE_B,True,0.01206053613821202
X6-124427,14,8,9,1008,1070,5066,1070,High Movement,1,0.7310754716981132,Medium Priority,392733,1070,ZONE_B,True,0.01085448252439082
X6-124403,14,8,9,1008,1454,6536,1454,High Movement,1,0.7739999999999999,Medium Priority,391732,1454,ZONE_B,True,0.01085448252439082
X6-124540,14,8,10,1120,1054,4400,1054,High Movement,1,0.7392830188679245,Medium Priority,392032,1054,ZONE_B,True,0.01206053613821202
X6-124588,14,8,9,1008,1409,6286,1409,High Movement,1,0.7688490566037736,Medium Priority,393233,1409,ZONE_B,True,0.01085448252439082
X6-129521,1,1,1,1,178,1474,178,Medium Movement,0,0.286188679245283,Low Priority,391533,178,ZONE_C,False,1.0768335837689304e-05
X6-12988,1,1,1,1,865,3384,865,High Movement,0,0.5449245283018868,Medium Priority,393133,865,ZONE_B,True,1.0768335837689304e-05
X6-187163,1,1,1,1,190,1575,190,Medium Movement,0,0.2962264150943396,Low Priority,391632,190,ZONE_C,False,1.0768335837689304e-05
X6-227135,1,1,1,1,256,2095,256,Medium Movement,0,0.337566037735849,Low Priority,391633,256,ZONE_C,False,1.0768335837689304e-05
X623014122,11,2,16,352,4028,25072,4028,High Movement,3,0.7616415094339622,Medium Priority,392022,4027,ZONE_B,True,0.0037904542148666353
X623014130,11,3,16,528,6576,43562,6576,High Movement,3,0.8038679245283019,High Priority,392823,6576,ZONE_A,True,0.005685681322299953
X623014148,11,2,16,352,4123,22909,4123,High Movement,3,0.7629622641509434,Medium Priority,392822,4123,ZONE_B,True,0.0037904542148666353
X623014163,12,2,16,384,6138,40437,6138,High Movement,3,0.7805283018867925,Medium Priority,392623,6135,ZONE_B,True,0.004135040961672693
X6-32174,22,4,9,792,2433,13574,2433,High Movement,1,0.7970754716981132,Medium Priority,392423,2432,ZONE_B,True,0.00852852198344993
X6-32378,11,2,16,352,1216,5149,1216,High Movement,1,0.6514905660377357,Medium Priority,393332,1216,ZONE_B,True,0.0037904542148666353
X6-328317,1,1,1,1,552,1487,552,Medium Movement,0,0.4662075471698113,Medium Priority,392023,487,ZONE_B,True,1.0768335837689304e-05
X6-32846,22,4,9,792,1667,7533,1667,High Movement,1,0.7590377358490565,Medium Priority,392033,1667,ZONE_B,True,0.00852852198344993
X6-32849,11,2,16,352,954,2881,954,High Movement,0,0.6162264150943395,Medium Priority,393132,954,ZONE_B,True,0.0037904542148666353
X6-33135,9,10,10,900,797,2945,797,High Movement,0,0.6709622641509433,Medium Priority,393333,797,ZONE_B,True,0.009691502253920374
X6-33145,9,10,10,900,1124,4825,1124,High Movement,1,0.7256415094339622,Medium Priority,393232,1124,ZONE_B,True,0.009691502253920374
X6-390217,1,1,1,1,113,701,113,Low Movement,0,0.2275471698113207,Low Priority,391832,109,ZONE_C,False,1.0768335837689304e-05
X6-390013,1,1,1,1,104,910,104,Low Movement,0,0.218566037735849,Low Priority,392833,103,ZONE_C,False,1.0768335837689304e-05
XF-118390,18,7,10,1260,187,1287,187,Medium Movement,0,0.4761509433962264,Medium Priority,N236C4,187,ZONE_B,True,0.013568103155488525
XF-118468,18,7,9,1134,372,2394,372,Medium Movement,0,0.5559433962264151,Medium Priority,N222C3,205,ZONE_B,True,0.01221129283993967
XF-118475,19,8,10,1520,606,5295,606,Medium Movement,0,0.6838490566037735,Medium Priority,N228A4,394,ZONE_B,True,0.016367870473287745
XF-118499,18,7,9,1134,450,3119,450,Medium Movement,0,0.5913396226415094,Medium Priority,N228C3,447,ZONE_B,True,0.01221129283993967
XF-118406,18,7,9,1134,628,4445,628,High Movement,0,0.6544716981132075,Medium Priority,N24822,626,ZONE_B,True,0.01221129283993967
XF-118581,18,7,9,1134,320,1842,320,Medium Movement,0,0.5337547169811321,Medium Priority,N248C3,169,ZONE_B,True,0.01221129283993967
XF-122328,17,3,5,255,63,376,63,Low Movement,0,0.2097169811320754,Low Priority,N224A3,63,ZONE_C,False,0.0027459256386107725
XF-122380,17,3,5,255,28,180,28,Low Movement,0,0.1504150943396226,Low Priority,N224A4,28,ZONE_C,False,0.0027459256386107725
XF-123363,17,3,5,255,373,2923,373,Medium Movement,0,0.4330566037735849,Medium Priority,N224A2,373,ZONE_B,True,0.0027459256386107725
XF-123301,17,3,5,255,188,1228,188,Medium Movement,0,0.3342641509433962,Low Priority,N236A4,95,ZONE_C,False,0.0027459256386107725
XF-190402,17,3,5,255,549,3973,549,Medium Movement,0,0.5056981132075471,Medium Priority,N220C2,549,ZONE_B,True,0.0027459256386107725
XF-190525,17,3,5,255,114,880,114,Low Movement,0,0.268754716981132,Low Priority,N234A5,60,ZONE_C,False,0.0027459256386107725
XF-190532,17,3,5,255,475,3980,475,Medium Movement,0,0.4782264150943396,Medium Priority,N228C5,475,ZONE_B,True,0.0027459256386107725
XF-190549,17,3,5,255,101,595,101,Low Movement,0,0.255943396226415,Low Priority,N242C2,101,ZONE_C,False,0.0027459256386107725
XF-190556,17,3,5,255,303,2475,303,Medium Movement,0,0.402943396226415,Medium Priority,N238C3,303,ZONE_B,True,0.0027459256386107725
XF-190563,17,3,5,255,287,2302,287,Medium Movement,0,0.3951509433962263,Low Priority,N236C5,287,ZONE_C,False,0.0027459256386107725
XF-190587,17,3,5,255,157,1525,157,Medium Movement,0,0.3069245283018867,Low Priority,N232A4,80,ZONE_C,False,0.0027459256386107725
XF-190594,17,3,5,255,626,5000,626,High Movement,0,0.53,Medium Priority,N226C2,626,ZONE_B,True,0.0027459256386107725
XF-190501,17,3,5,255,347,2698,347,Medium Movement,0,0.421433962264151,Medium Priority,N232C3,346,ZONE_B,True,0.0027459256386107725
XF-190617,17,3,5,255,91,658,91,Low Movement,0,0.2449811320754716,Low Priority,N224A5,91,ZONE_C,False,0.0027459256386107725
XF-190631,17,4,4,272,415,3425,415,Medium Movement,0,0.4568490566037735,Medium Priority,N236C2,415,ZONE_B,True,0.0029289873478514908
XF-190648,17,3,5,255,518,3372,518,Medium Movement,0,0.4957924528301887,Medium Priority,N228C4,517,ZONE_B,True,0.0027459256386107725
XF-190655,17,3,5,255,538,4105,538,Medium Movement,0,0.5022641509433963,Medium Priority,N232C5,537,ZONE_B,True,0.0027459256386107725
XF-190679,17,3,5,255,352,2430,352,Medium Movement,0,0.4247358490566036,Medium Priority,N238A3,352,ZONE_B,True,0.0027459256386107725
XF-190686,17,3,5,255,82,535,82,Low Movement,0,0.2370566037735849,Low Priority,N226A5,82,ZONE_C,False,0.0027459256386107725
XF-190693,17,3,5,255,181,1438,181,Medium Movement,0,0.3292452830188679,Low Priority,N238A5,181,ZONE_C,False,0.0027459256386107725
XF-190600,17,3,5,255,273,2049,273,Medium Movement,0,0.388943396226415,Low Priority,N242C5,273,ZONE_C,False,0.0027459256386107725
XF-190716,17,3,5,255,88,521,88,Low Movement,0,0.2427358490566037,Low Priority,N226A2,88,ZONE_C,False,0.0027459256386107725
XF-190730,17,3,5,255,171,1389,171,Medium Movement,0,0.3196037735849056,Low Priority,N242C4,171,ZONE_C,False,0.0027459256386107725
XF-190754,17,3,5,255,99,682,99,Low Movement,0,0.2526415094339622,Low Priority,N228A5,83,ZONE_C,False,0.0027459256386107725
XF-190778,17,3,5,255,102,622,102,Low Movement,0,0.257,Low Priority,N240A3,72,ZONE_C,False,0.0027459256386107725
XF-190785,17,3,5,255,257,2076,257,Medium Movement,0,0.3785094339622641,Low Priority,N242C3,257,ZONE_C,False,0.0027459256386107725
XF-190792,17,3,5,255,172,1170,172,Medium Movement,0,0.3210566037735849,Low Priority,N234A4,172,ZONE_C,False,0.0027459256386107725
XF-341729,18,7,9,1134,273,1741,273,Medium Movement,0,0.5130188679245282,Medium Priority,N220C5,273,ZONE_B,True,0.01221129283993967
XF-342122,18,7,10,1260,398,2853,398,Medium Movement,0,0.5869622641509433,Medium Priority,N236A5,397,ZONE_B,True,0.013568103155488525
XF-342146,18,6,10,1080,293,1757,293,Medium Movement,0,0.514433962264151,Medium Priority,N224C4,293,ZONE_B,True,0.01162980270470445
XF-342153,18,6,10,1080,436,2929,436,Medium Movement,0,0.5784905660377357,Medium Priority,N210C2,244,ZONE_B,True,0.01162980270470445
